8.004952, 4.039692, 1.237264, 9.923025, -0.402874, 0.032293
1.981010, 6.035203, -4.746634, 8.800946, 0.425761, 0.090510
3.971498, 6.028065, -7.125702, 7.016202, -0.055844, 0.044383
6.017364, 5.963965, 4.341207, -9.008949, 0.110168, -0.152435
7.972164, 6.028729, -6.959914, 7.182187, -0.469781, -0.010311
1.969139, 7.974555, -7.714449, -6.361263, 0.348232, -0.071854
4.035481, 8.018470, 8.870288, 4.617362, 0.066804, -0.031618
6.033254, 8.022230, 8.313672, 5.557633, 0.079668, 0.091303
7.963664, 8.016731, -9.085041, 4.182628, -0.501779, -0.041702
2.017760, 9.964157, 4.440833, -8.960743, 0.405104, -0.038817
4.009219, 0.038923, 2.304722, 9.730995, 0.063319, 0.088122
5.960093, 9.997268, -9.976891, -0.683124, -0.117967, -0.027263
8.006304, 0.039500, 1.575252, 9.874966, -0.361733, 0.031547

1.940056, 1.997590, -9.989400, -0.401608, 0.430927, 0.001827
3.946451, 1.972935, -8.924730, -4.511181, 0.032456, -0.134319
5.940004, 2.000765, -9.999580, 0.127303, -0.120228, -0.068784
8.039677, 2.045002, 6.611753, 7.500304, -0.311258, -0.037973
2.041154, 4.043670, 6.860448, 7.278340, 0.534728, 0.029695
3.942138, 3.984124, -9.644149, -2.646044, -0.196576, -0.028993
5.993052, 4.059598, -1.157874, 9.933417, 0.042855, 0.239652
8.007426, 4.059538, 1.236462, 9.923106, -0.399687, 0.048293
1.971518, 6.052805, -4.745776, 8.801181, 0.432527, 0.144266
3.957246, 6.042097, -7.125842, 7.016311, -0.083930, 0.064587
6.026047, 5.945947, 4.341483, -9.009338, 0.166572, -0.236464
7.958243, 6.043093, -6.960885, 7.182160, -0.501567, -0.016845
1.953711, 7.961833, -7.713777, -6.361452, 0.323931, -0.117179
4.053221, 8.027704, 8.870447, 4.617286, 0.091677, -0.044424
6.049882, 8.033345, 8.313885, 5.557855, 0.132698, 0.130899
7.945493, 8.025096, -9.086101, 4.182524, -0.558445, -0.061972
2.026643, 9.946236, 4.441639, -8.960838, 0.401326, -0.056239
4.013828, 0.058386, 2.304881, 9.731219, 0.095901, 0.136067
5.940139, 9.995901, -9.977183, -0.683191, -0.174571, -0.039793
8.009454, 0.059250, 1.574551, 9.875045, -0.339336, 0.047700

1.920078, 1.996787, -9.988534, -0.401605, 0.434935, 0.001807
3.928602, 1.963912, -8.924653, -4.511502, 0.044462, -0.187415
5.920005, 2.001019, -9.999852, 0.127144, -0.151749, -0.090008
8.052899, 2.060003, 6.611156, 7.500216, -0.285799, -0.050021
2.054876, 4.058226, 6.861573, 7.278405, 0.590351, 0.035238
3.922849, 3.978832, -9.644621, -2.646106, -0.275353, -0.033844
5.990737, 4.079465, -1.157771, 9.933993, 0.060137, 0.336822
8.009898, 4.079384, 1.235665, 9.923218, -0.397149, 0.064202
1.962027, 6.070408, -4.744905, 8.801530, 0.438831, 0.204630
3.942994, 6.056130, -7.126036, 7.016459, -0.110367, 0.083429
6.034730, 5.927928, 4.341872, -9.009902, 0.221728, -0.327842
7.944320, 6.057457, -6.961922, 7.182119, -0.534963, -0.024436
1.938284, 7.949110, -7.713149, -6.361739, 0.303877, -0.169605
4.070963, 8.036939, 8.870652, 4.617186, 0.113411, -0.055341
6.066510, 8.044461, 8.314212, 5.558153, 0.194164, 0.166686
7.927319, 8.033461, -9.087284, 4.182380, -0.624225, -0.081775
2.035527, 9.928314, 4.442437, -8.960967, 0.396957, -0.072366
4.018438, 0.077848, 2.305108, 9.731542, 0.131097, 0.187048
5.920184, 9.994535, -9.977590, -0.683282, -0.232018, -0.051200
8.012602, 0.079000, 1.573893, 9.875157, -0.318327, 0.063991

1.900102, 1.995984, -9.987662, -0.401601, 0.437809, 0.001550
3.910753, 1.954889, -8.924550, -4.511935, 0.058388, -0.245336
5.900005, 2.001273, -10.000184, 0.126944, -0.180658, -0.110437
8.066121, 2.075003, 6.610606, 7.500104, -0.263502, -0.061867
2.068600, 4.072783, 6.862818, 7.278478, 0.654486, 0.037997
3.903559, 3.973540, -9.645258, -2.646176, -0.361156, -0.035834
5.988421, 4.099334, -1.157632, 9.934775, 0.078425, 0.445469
8.012369, 4.099231, 1.234872, 9.923363, -0.395269, 0.080026
1.952538, 6.088011, -4.744021, 8.802007, 0.444572, 0.272433
3.928742, 6.070163, -7.126282, 7.016643, -0.135270, 0.100885
6.043414, 5.909907, 4.342369, -9.010659, 0.275358, -0.428436
7.930396, 6.071822, -6.963027, 7.182061, -0.569901, -0.033187
1.922859, 7.936386, -7.712558, -6.362138, 0.287752, -0.229906
4.088704, 8.046173, 8.870898, 4.617066, 0.132439, -0.064427
6.083139, 8.055578, 8.314671, 5.558518, 0.265475, 0.198768
7.909143, 8.041825, -9.088609, 4.182198, -0.700510, -0.101035
2.044412, 9.910392, 4.443226, -8.961127, 0.391936, -0.087233
4.023049, 0.097312, 2.305408, 9.731971, 0.168939, 0.241405
5.900229, 9.993168, -9.978113, -0.683394, -0.290719, -0.061182
8.015749, 0.098750, 1.573276, 9.875301, -0.298593, 0.080346

1.880127, 1.995181, -9.986784, -0.401599, 0.439639, 0.001098
3.892904, 1.945864, -8.924417, -4.512489, 0.074517, -0.308504
5.880004, 2.001527, -10.000572, 0.126703, -0.207311, -0.130123
8.079342, 2.090003, 6.610099, 7.499969, -0.243993, -0.073553
2.082327, 4.087340, 6.864200, 7.278553, 0.728025, 0.037525
3.884268, 3.968247, -9.646074, -2.646246, -0.454919, -0.034582
5.986106, 4.119204, -1.157456, 9.935789, 0.098117, 0.567696
8.014838, 4.119078, 1.234083, 9.923538, -0.394058, 0.095771
1.943051, 6.105616, -4.743127, 8.802628, 0.449627, 0.348617
3.914489, 6.084196, -7.126576, 7.016861, -0.158763, 0.116938
6.052100, 5.891885, 4.342971, -9.011627, 0.327072, -0.540370
7.916468, 6.086186, -6.964203, 7.181985, -0.606285, -0.043201
1.907434, 7.923661, -7.711995, -6.362667, 0.275299, -0.298991
4.106446, 8.055407, 8.871179, 4.616930, 0.149152, -0.071721
6.099768, 8.066695, 8.315285, 5.558944, 0.348283, 0.227195
7.890965, 8.050190, -9.090098, 4.181977, -0.788914, -0.119666
2.053300, 9.892469, 4.444004, -8.961315, 0.386222, -0.100885
4.027660, 0.116776, 2.305787, 9.732512, 0.209414, 0.299478
5.880272, 9.991801, -9.978755, -0.683525, -0.351094, -0.069426
8.018895, 0.118501, 1.572698, 9.875478, -0.280031, 0.096703

1.860155, 1.994378, -9.985904, -0.401597, 0.440514, 0.000490
3.875055, 1.936839, -8.924249, -4.513175, 0.093169, -0.377347
5.860002, 2.001780, -10.001011, 0.126424, -0.232025, -0.149129
8.092562, 2.105003, 6.609628, 7.499810, -0.226944, -0.085113
2.096057, 4.101897, 6.865740, 7.278624, 0.811939, 0.033306
3.864975, 3.962955, -9.647086, -2.646311, -0.557660, -0.029623
5.983791, 4.139077, -1.157238, 9.937062, 0.119719, 0.705907
8.017305, 4.138925, 1.233296, 9.923746, -0.393531, 0.111440
1.933566, 6.123222, -4.742224, 8.803411, 0.453855, 0.434252
3.900236, 6.098230, -7.126915, 7.017110, -0.180974, 0.131576
6.060786, 5.873861, 4.343675, -9.012834, 0.376348, -0.666057
7.902539, 6.100550, -6.965453, 7.181887, -0.643983, -0.054572
1.892011, 7.910935, -7.711453, -6.363344, 0.266329, -0.377906
4.124189, 8.064641, 8.871492, 4.616781, 0.163908, -0.077247
6.116400, 8.077814, 8.316078, 5.559423, 0.444502, 0.251967
7.872783, 8.058553, -9.091778, 4.181720, -0.891303, -0.137564
2.062188, 9.874547, 4.444770, -8.961529, 0.379782, -0.113370
4.032272, 0.136242, 2.306249, 9.733173, 0.252462, 0.361594
5.860314, 9.990434, -9.979519, -0.683670, -0.413566, -0.075611
8.022040, 0.138252, 1.572155, 9.875688, -0.262541, 0.113006

1.840184, 1.993574, -9.985023, -0.401597, 0.440521, -0.000240
3.857207, 1.927812, -8.924042, -4.514004, 0.114711, -0.452297
5.840000, 2.002033, -10.001498, 0.126107, -0.255083, -0.167526
8.105780, 2.120003, 6.609189, 7.499629, -0.212070, -0.096569
2.109790, 4.116455, 6.867459, 7.278682, 0.907265, 0.024743
3.845679, 3.957662, -9.648314, -2.646361, -0.670470, -0.020397
5.981477, 4.158952, -1.156975, 9.938631, 0.143865, 0.862834
8.019771, 4.158773, 1.232508, 9.923984, -0.393704, 0.127036
1.924082, 6.140830, -4.741313, 8.804376, 0.457084, 0.530545
3.885981, 6.112265, -7.127298, 7.017386, -0.202034, 0.144794
6.069474, 5.855834, 4.344473, -9.014308, 0.422505, -0.808226
7.888607, 6.114913, -6.966780, 7.181765, -0.682828, -0.067385
1.876588, 7.898208, -7.710926, -6.364190, 0.260714, -0.467847
4.141932, 8.073874, 8.871833, 4.616623, 0.177032, -0.081018
6.133033, 8.088933, 8.317079, 5.559948, 0.556337, 0.273038
7.854598, 8.066917, -9.093680, 4.181427, -1.009815, -0.154603
2.071079, 9.856623, 4.445523, -8.961767, 0.372603, -0.124747
4.036885, 0.155709, 2.306799, 9.733962, 0.297967, 0.428066
5.840354, 9.989067, -9.980411, -0.683825, -0.478565, -0.079407
8.025184, 0.158004, 1.571646, 9.875930, -0.246033, 0.129207

1.820215, 1.992771, -9.984143, -0.401598, 0.439741, -0.001062
3.839359, 1.918783, -8.923787, -4.514990, 0.139555, -0.533775
5.819996, 2.002285, -10.002030, 0.125754, -0.276738, -0.185393
8.118998, 2.135002, 6.608778, 7.499424, -0.199118, -0.107943
2.123527, 4.131012, 6.869382, 7.278718, 1.015100, 0.011142
3.826381, 3.952369, -9.649779, -2.646387, -0.794501, -0.006235
5.979163, 4.178831, -1.156659, 9.940535, 0.171342, 1.041528
8.022235, 4.178621, 1.231720, 9.924254, -0.394598, 0.142562
1.914600, 6.158439, -4.740397, 8.805545, 0.459110, 0.638851
3.871726, 6.126300, -7.127723, 7.017687, -0.222074, 0.156594
6.078164, 5.837804, 4.345361, -9.016086, 0.464678, -0.969927
7.874672, 6.129277, -6.968185, 7.181616, -0.722617, -0.081712
1.861167, 7.885478, -7.710407, -6.365228, 0.258389, -0.570167
4.159676, 8.083107, 8.872199, 4.616459, 0.188820, -0.083037
6.149668, 8.100054, 8.318321, 5.560512, 0.686299, 0.290316
7.836408, 8.075279, -9.095836, 4.181102, -1.146887, -0.170629
2.079970, 9.838700, 4.446260, -8.962027, 0.364682, -0.135075
4.041499, 0.175178, 2.307443, 9.734890, 0.345752, 0.499177
5.820392, 9.987699, -9.981436, -0.683985, -0.546515, -0.080482
8.028327, 0.177756, 1.571170, 9.876205, -0.230422, 0.145266

1.800247, 1.991968, -9.983265, -0.401601, 0.438252, -0.001950
3.821511, 1.909752, -8.923480, -4.516146, 0.168161, -0.622185
5.799992, 2.002536, -10.002604, 0.125366, -0.297223, -0.202814
8.132216, 2.150000, 6.608391, 7.499197, -0.187868, -0.119247
2.137268, 4.145570, 6.871533, 7.278721, 1.136577, -0.008297
3.807080, 3.947076, -9.651505, -2.646380, -0.930941, 0.013647
5.976850, 4.198714, -1.156285, 9.942822, 0.203114, 1.245327
8.024698, 4.198470, 1.230929, 9.924554, -0.396237, 0.158022
1.905120, 6.176052, -4.739478, 8.806945, 0.459693, 0.760683
3.857470, 6.140336, -7.128186, 7.018011, -0.241222, 0.166986
6.086856, 5.819769, 4.346327, -9.018211, 0.501787, -1.154499
7.860734, 6.143640, -6.969671, 7.181437, -0.763105, -0.097607
1.845747, 7.872747, -7.709889, -6.366485, 0.259360, -0.686380
4.177421, 8.092340, 8.872587, 4.616292, 0.199544, -0.083295
6.166306, 8.111175, 8.319845, 5.561106, 0.837209, 0.303660
7.818214, 8.083641, -9.098288, 4.180746, -1.305249, -0.185457
2.088864, 9.820775, 4.446981, -8.962306, 0.356031, -0.144416
4.046114, 0.194648, 2.308184, 9.735964, 0.395577, 0.575170
5.800428, 9.986331, -9.982601, -0.684144, -0.617833, -0.078497
8.031469, 0.197509, 1.570724, 9.876511, -0.215628, 0.161147

1.780282, 1.991165, -9.982390, -0.401606, 0.436128, -0.002879
3.803665, 1.900718, -8.923110, -4.517487, 0.201037, -0.717894
5.779986, 2.002786, -10.003218, 0.124943, -0.316746, -0.219881
8.145432, 2.164998, 6.608025, 7.498947, -0.178125, -0.130492
2.151013, 4.160127, 6.873943, 7.278678, 1.272827, -0.034491
3.787775, 3.941784, -9.653517, -2.646326, -1.080979, 0.040161
5.974538, 4.218602, -1.155841, 9.945545, 0.240346, 1.477751
8.027159, 4.218319, 1.230134, 9.924886, -0.398645, 0.173416
1.895642, 6.193667, -4.738560, 8.808603, 0.458545, 0.897709
3.843214, 6.154372, -7.128687, 7.018354, -0.259607, 0.175987
6.095549, 5.801731, 4.347361, -9.020731, 0.532516, -1.365473
7.846793, 6.158002, -6.971238, 7.181224, -0.804012, -0.115098
1.830327, 7.860012, -7.709366, -6.367989, 0.263702, -0.818163
4.195166, 8.101572, 8.872996, 4.616127, 0.209450, -0.081778
6.182947, 8.122298, 8.321694, 5.561722, 1.012170, 0.312883
7.800015, 8.092002, -9.101082, 4.180362, -1.487908, -0.198862
2.097758, 9.802850, 4.447683, -8.962604, 0.346675, -0.152835
4.050732, 0.214122, 2.309027, 9.737195, 0.447128, 0.656231
5.780462, 9.984962, -9.983912, -0.684295, -0.692924, -0.073113
8.034610, 0.217262, 1.570307, 9.876849, -0.201579, 0.176822

1.760318, 1.990361, -9.981521, -0.401613, 0.433438, -0.003831
3.785819, 1.891682, -8.922671, -4.519026, 0.238739, -0.821219
5.759979, 2.003035, -10.003870, 0.124487, -0.335502, -0.236691
8.158648, 2.179996, 6.607677, 7.498675, -0.169721, -0.141683
2.164763, 4.174684, 6.876641, 7.278575, 1.424933, -0.068479
3.768466, 3.936491, -9.655844, -2.646212, -1.245754, 0.074347
5.972227, 4.238497, -1.155317, 9.948765, 0.284418, 1.742290
8.029618, 4.238169, 1.229334, 9.925248, -0.401854, 0.188747
1.886166, 6.211286, -4.737646, 8.810553, 0.455330, 1.051742
3.828956, 6.168409, -7.129224, 7.018714, -0.277352, 0.183619
6.104245, 5.783687, 4.348449, -9.023702, 0.555299, -1.606372
7.832849, 6.172365, -6.972887, 7.180975, -0.845015, -0.134189
1.814909, 7.847275, -7.708831, -6.369775, 0.271563, -0.967339
4.212913, 8.110805, 8.873425, 4.615967, 0.218765, -0.078464
6.199593, 8.133422, 8.323921, 5.562353, 1.214491, 0.317745
7.781810, 8.100362, -9.104267, 4.179952, -1.698065, -0.210577
2.106654, 9.784925, 4.448367, -8.962917, 0.336650, -0.160393
4.055351, 0.233597, 2.309974, 9.738594, 0.500013, 0.742473
5.760493, 9.983594, -9.985377, -0.684432, -0.772167, -0.063990
8.037750, 0.237016, 1.569917, 9.877218, -0.188207, 0.192265

1.740355, 1.989558, -9.980657, -0.401621, 0.430244, -0.004789
3.767974, 1.882642, -8.922150, -4.520779, 0.281867, -0.932402
5.739971, 2.003284, -10.004560, 0.123997, -0.353673, -0.253349
8.171863, 2.194993, 6.607345, 7.498380, -0.162503, -0.152825
2.178519, 4.189241, 6.879659, 7.278395, 1.593852, -0.111425
3.749152, 3.931199, -9.658516, -2.646020, -1.426283, 0.117377
5.969917, 4.258398, -1.154695, 9.952550, 0.336908, 2.042017
8.032076, 4.258020, 1.228526, 9.925641, -0.405896, 0.204015
1.876692, 6.228909, -4.736741, 8.812829, 0.449651, 1.224717
3.814697, 6.182447, -7.129796, 7.019087, -0.294576, 0.189915
6.112943, 5.765636, 4.349573, -9.027189, 0.568335, -1.880324
7.818901, 6.186726, -6.974618, 7.180686, -0.885760, -0.154847
1.799492, 7.834533, -7.708276, -6.371878, 0.283172, -1.135855
4.230660, 8.120036, 8.873871, 4.615815, 0.227697, -0.073323
6.216243, 8.144547, 8.326583, 5.562988, 1.447524, 0.317960
7.763598, 8.108722, -9.107905, 4.179522, -1.938963, -0.220284
2.115552, 9.766999, 4.449029, -8.963245, 0.326004, -0.167154
4.059971, 0.253076, 2.311028, 9.740171, 0.553764, 0.833914
5.740520, 9.982225, -9.987005, -0.684547, -0.855913, -0.050796
8.040889, 0.256771, 1.569553, 9.877618, -0.175452, 0.207458

1.720395, 1.988755, -9.979800, -0.401632, 0.426604, -0.005737
3.750130, 1.873598, -8.921537, -4.522763, 0.331059, -1.051586
5.719961, 2.003531, -10.005285, 0.123473, -0.371431, -0.269966
8.185077, 2.209990, 6.607026, 7.498064, -0.156341, -0.163920
2.192282, 4.203798, 6.883033, 7.278119, 1.780321, -0.164601
3.729832, 3.925907, -9.661565, -2.645732, -1.623355, 0.170535
5.967608, 4.278307, -1.153959, 9.956971, 0.399534, 2.378898
8.034532, 4.277872, 1.227709, 9.926064, -0.410808, 0.219220
1.867219, 6.246538, -4.735850, 8.815473, 0.441050, 1.418631
3.800437, 6.196485, -7.130402, 7.019472, -0.311390, 0.194909
6.121643, 5.747578, 4.350711, -9.031259, 0.569654, -2.189377
7.804950, 6.201087, -6.976430, 7.180354, -0.925857, -0.177006
1.784076, 7.821787, -7.707694, -6.374339, 0.298837, -1.325721
4.248408, 8.129268, 8.874335, 4.615676, 0.236438, -0.066316
6.232899, 8.155674, 8.329745, 5.563620, 1.714360, 0.313199
7.745378, 8.117080, -9.112057, 4.179074, -2.213575, -0.227623
2.124451, 9.749072, 4.449670, -8.963585, 0.314794, -0.173175
4.064595, 0.272558, 2.312189, 9.741935, 0.607832, 0.930459
5.720544, 9.980855, -9.988805, -0.684631, -0.944468, -0.033205
8.044028, 0.276527, 1.569215, 9.878048, -0.163256, 0.222383

1.700436, 1.987952, -9.978951, -0.401644, 0.422573, -0.006665
3.732288, 1.864551, -8.920819, -4.524994, 0.386981, -1.178789
5.699949, 2.003778, -10.006045, 0.122917, -0.388942, -0.286662
8.198291, 2.224985, 6.606718, 7.497725, -0.151118, -0.174968
2.206052, 4.218354, 6.886799, 7.277725, 1.984721, -0.229362
3.710506, 3.920616, -9.665026, -2.645326, -1.837407, 0.235196
5.965301, 4.298225, -1.153085, 9.962102, 0.473992, 2.752618
8.036987, 4.297724, 1.226882, 9.926517, -0.416632, 0.234361
1.857748, 6.264171, -4.734980, 8.818527, 0.429005, 1.635445
3.786175, 6.210525, -7.131041, 7.019865, -0.327901, 0.198645
6.130346, 5.729511, 4.351838, -9.035982, 0.557277, -2.533336
7.790996, 6.215448, -6.978320, 7.179976, -0.964891, -0.200553
1.768661, 7.809036, -7.707076, -6.377204, 0.318947, -1.538912
4.266157, 8.138499, 8.874817, 4.615552, 0.245160, -0.057398
6.249562, 8.166802, 8.333476, 5.564236, 2.017275, 0.303100
7.727150, 8.125438, -9.116795, 4.178614, -2.524061, -0.232197
2.133350, 9.731144, 4.450288, -8.963937, 0.303085, -0.178515
4.069220, 0.292044, 2.313459, 9.743897, 0.661587, 1.031869
5.700565, 9.979486, -9.990788, -0.684675, -1.038084, -0.010907
8.047166, 0.296283, 1.568900, 9.878507, -0.151567, 0.237029

1.680479, 1.987148, -9.978110, -0.401659, 0.418197, -0.007562
3.714447, 1.855499, -8.919982, -4.527486, 0.450314, -1.313868
5.679937, 2.004023, -10.006840, 0.122326, -0.406368, -0.303564
8.211504, 2.239980, 6.606420, 7.497364, -0.146730, -0.185969
2.219829, 4.232909, 6.890990, 7.277189, 2.206898, -0.307095
3.691172, 3.915326, -9.668932, -2.644778, -2.068339, 0.312768
5.962996, 4.318155, -1.152050, 9.968013, 0.561620, 3.158629
8.039440, 4.317578, 1.226042, 9.927001, -0.423412, 0.249434
1.848279, 6.281812, -4.734138, 8.822039, 0.412933, 1.876923
3.771912, 6.224565, -7.131713, 7.020265, -0.344209, 0.201171
6.139051, 5.711434, 4.352925, -9.041423, 0.529569, -2.907811
7.777037, 6.229807, -6.980288, 7.179550, -1.002425, -0.225335
1.753248, 7.796278, -7.706413, -6.380520, 0.343967, -1.777203
4.283908, 8.147730, 8.875316, 4.615448, 0.254026, -0.046512
6.266233, 8.177931, 8.337850, 5.564826, 2.356789, 0.287311
7.708911, 8.133795, -9.122190, 4.178148, -2.870825, -0.233609
2.142252, 9.713216, 4.450882, -8.964298, 0.290949, -0.183226
4.073848, 0.311534, 2.314835, 9.746067, 0.714329, 1.137743
5.680581, 9.978117, -9.992963, -0.684670, -1.136946, 0.016389
8.050304, 0.316041, 1.568608, 9.878996, -0.140337, 0.251384

1.660524, 1.986345, -9.977279, -0.401675, 0.413521, -0.008422
3.696608, 1.846441, -8.919010, -4.530257, 0.521735, -1.456489
5.659922, 2.004267, -10.007671, 0.121702, -0.423870, -0.320814
8.224716, 2.254975, 6.606131, 7.496981, -0.143087, -0.196919
2.233616, 4.247463, 6.895643, 7.276483, 2.445944, -0.399133
3.671830, 3.910037, -9.673315, -2.644061, -2.315293, 0.404608
5.960693, 4.338097, -1.150825, 9.974757, 0.662723, 3.584919
8.041891, 4.337432, 1.225187, 9.927515, -0.431196, 0.264438
1.838812, 6.299460, -4.733333, 8.826060, 0.392205, 2.144361
3.757648, 6.238606, -7.132418, 7.020669, -0.360405, 0.202539
6.147758, 5.693345, 4.353940, -9.047632, 0.485909, -3.300986
7.763074, 6.244166, -6.982328, 7.179074, -1.038009, -0.251148
1.737836, 7.783514, -7.705695, -6.384339, 0.374420, -2.041899
4.301659, 8.156961, 8.875833, 4.615368, 0.263182, -0.033594
6.282913, 8.189061, 8.342937, 5.565379, 2.730060, 0.265555
7.690661, 8.142151, -9.128311, 4.177683, -3.250910, -0.231530
2.151154, 9.695287, 4.451452, -8.964669, 0.278461, -0.187357
4.078480, 0.331028, 2.316314, 9.748452, 0.765291, 1.247482
5.660593, 9.976747, -9.995341, -0.684605, -1.241158, 0.048947
8.053441, 0.335799, 1.568338, 9.879512, -0.129523, 0.265443

1.640570, 1.985542, -9.976457, -0.401692, 0.408582, -0.009237
3.678771, 1.837377, -8.917886, -4.533319, 0.601891, -1.606093
5.639906, 2.004510, -10.008536, 0.121043, -0.441611, -0.338562
8.237928, 2.269968, 6.605847, 7.496576, -0.140107, -0.207818
2.247412, 4.262015, 6.900789, 7.275577, 2.699908, -0.506625
3.652479, 3.904750, -9.678207, -2.643144, -2.576369, 0.511891
5.958393, 4.358054, -1.149387, 9.982349, 0.775323, 4.006733
8.044341, 4.357288, 1.224316, 9.928059, -0.440038, 0.279364
1.829346, 6.317116, -4.732574, 8.830643, 0.366185, 2.438166
3.743383, 6.252647, -7.133155, 7.021074, -0.376572, 0.202805
6.156467, 5.675243, 4.354854, -9.054621, 0.427957, -3.688350
7.749108, 6.258524, -6.984437, 7.178545, -1.071189, -0.277738
1.722425, 7.770741, -7.704910, -6.388715, 0.410846, -2.333416
4.319411, 8.166191, 8.876369, 4.615316, 0.272762, -0.018566
6.299605, 8.200193, 8.348796, 5.565882, 3.128199, 0.237771
7.672398, 8.150506, -9.135218, 4.177225, -3.655321, -0.225838
2.160057, 9.677357, 4.451996, -8.965047, 0.265703, -0.190954
4.083114, 0.350527, 2.317893, 9.751060, 0.813659, 1.360273
5.640600, 9.975378, -9.997933, -0.684469, -1.350726, 0.086997
8.056577, 0.355559, 1.568089, 9.880057, -0.119084, 0.279198

1.620618, 1.984738, -9.975645, -0.401712, 0.403415, -0.010003
3.660937, 1.828308, -8.916593, -4.536687, 0.691371, -1.761857
5.619888, 2.004751, -10.009438, 0.120347, -0.459758, -0.356974
8.251140, 2.284961, 6.605570, 7.496150, -0.137719, -0.218661
2.261219, 4.276565, 6.906454, 7.274440, 2.965454, -0.630342
3.633117, 3.899464, -9.683632, -2.641997, -2.848276, 0.635414
5.956095, 4.378027, -1.147719, 9.990733, 0.892865, 4.377972
8.046788, 4.377145, 1.223426, 9.928632, -0.449993, 0.294206
1.819882, 6.334782, -4.731874, 8.835838, 0.334300, 2.757194
3.729116, 6.266690, -7.133924, 7.021479, -0.392787, 0.202028
6.165177, 5.657127, 4.355644, -9.062333, 0.361959, -4.024087
7.735137, 6.272880, -6.986610, 7.177962, -1.101517, -0.304806
1.707016, 7.757959, -7.704045, -6.393699, 0.453737, -2.650617
4.337164, 8.175422, 8.876925, 4.615296, 0.282888, -0.001337
6.316309, 8.211325, 8.355456, 5.566325, 3.531792, 0.204386
7.654120, 8.158860, -9.142937, 4.176783, -4.064543, -0.216887
2.168962, 9.659427, 4.452514, -8.965432, 0.252756, -0.194060
4.087751, 0.370032, 2.319565, 9.753895, 0.858589, 1.475061
5.620601, 9.974009, -10.000749, -0.684251, -1.465551, 0.130722
