0.281259, 0.379957
0.263925, 0.361311
0.247897, 0.343964
0.233083, 0.327822
0.219392, 0.312798
0.206744, 0.298810
0.195060, 0.285781
0.184268, 0.273639
0.174301, 0.262317
0.165096, 0.251753
0.156595, 0.241890
0.148744, 0.232673
0.141493, 0.224052
0.134796, 0.215983
0.128610, 0.208421
0.122895, 0.201329
0.117614, 0.194668
0.112735, 0.188405
0.108224, 0.182510
0.104055, 0.176953
0.100199, 0.171708
0.096632, 0.166751
0.093332, 0.162058
0.090277, 0.157608
0.087449, 0.153384
0.084829, 0.149366
0.082401, 0.145539
0.080150, 0.141886
0.078062, 0.138396
0.076124, 0.135054
0.074324, 0.131848
0.072652, 0.128769
0.071097, 0.125806
0.069650, 0.122949
0.068302, 0.120190
0.067045, 0.117521
0.065873, 0.114935
0.064778, 0.112426
0.063755, 0.109986
0.062797, 0.107612
0.061900, 0.105296
0.061058, 0.103035
0.060268, 0.100824
0.059525, 0.098659
0.058825, 0.096536
0.058165, 0.094452
0.057541, 0.092404
0.056951, 0.090388
0.056392, 0.088402
0.055862, 0.086444
0.055358, 0.084511
0.054878, 0.082601
0.054420, 0.080712
0.053982, 0.078842
0.053563, 0.076990
0.053161, 0.075155
0.052775, 0.073334
0.052403, 0.071526
0.052044, 0.069731
0.051698, 0.067947
0.051362, 0.066174
0.051037, 0.064410
0.050721, 0.062654
0.050414, 0.060906
0.050114, 0.059165
0.049821, 0.057430
0.049535, 0.055701
0.049255, 0.053977
0.048980, 0.052258
0.048711, 0.050542
0.048445, 0.048831
0.048184, 0.047123
0.047926, 0.045418
0.047672, 0.043716
0.047421, 0.042016
0.047173, 0.040318
0.046927, 0.038622
0.046683, 0.036927
0.046441, 0.035234
0.046201, 0.033542
0.045962, 0.031851
0.045725, 0.030160
0.045490, 0.028471
0.045255, 0.026782
0.045021, 0.025093
0.044788, 0.023405
0.044556, 0.021717
0.044324, 0.020028
0.044093, 0.018340
0.043862, 0.016652
0.043632, 0.014964
0.043402, 0.013275
0.043172, 0.011586
0.042942, 0.009897
0.042712, 0.008208
0.042482, 0.006518
0.042252, 0.004827
0.042023, 0.003137
0.041793, 0.001445
0.041562, -0.000247
0.041332, -0.001939
0.041101, -0.003632
0.040870, -0.005326
0.040639, -0.007020
0.040408, -0.008715
0.040176, -0.010410
0.039943, -0.012106
0.039711, -0.013803
0.039478, -0.015500
0.039245, -0.017198
0.039011, -0.018896
0.038777, -0.020596
0.038542, -0.022295
0.038307, -0.023996
0.038071, -0.025697
0.037835, -0.027398
0.037599, -0.029101
0.037362, -0.030804
0.037125, -0.032507
0.036887, -0.034211
0.036648, -0.035916
0.036410, -0.037621
0.036170, -0.039326
0.035930, -0.041033
0.035690, -0.042739
0.035449, -0.044447
0.035208, -0.046154
0.034966, -0.047863
0.034724, -0.049571
0.034481, -0.051281
0.034238, -0.052990
0.033994, -0.054700
0.033750, -0.056411
0.033505, -0.058122
0.033260, -0.059833
0.033014, -0.061545
0.032768, -0.063257
0.032522, -0.064969
0.032274, -0.066682
0.032027, -0.068395
0.031779, -0.070108
0.031530, -0.071822
0.031281, -0.073536
0.031032, -0.075250
0.030782, -0.076964
0.030531, -0.078679
0.030281, -0.080393
0.030029, -0.082108
0.029778, -0.083824
0.029525, -0.085539
0.029273, -0.087254
0.029020, -0.088970
0.028766, -0.090686
0.028512, -0.092401
0.028258, -0.094117
0.028003, -0.095833
0.027748, -0.097549
0.027492, -0.099265
0.027236, -0.100981
0.026980, -0.102697
0.026723, -0.104413
0.026466, -0.106129
0.026208, -0.107845
0.025950, -0.109561
0.025691, -0.111277
0.025432, -0.112992
0.025173, -0.114708
0.024913, -0.116423
0.024653, -0.118139
0.024393, -0.119854
0.024132, -0.121569
0.023871, -0.123283
0.023609, -0.124998
0.023347, -0.126712
0.023085, -0.128426
0.022822, -0.130140
0.022559, -0.131854
0.022296, -0.133567
0.022032, -0.135280
0.021768, -0.136993
0.021504, -0.138705
0.021239, -0.140417
0.020974, -0.142129
0.020708, -0.143840
0.020443, -0.145551
0.020177, -0.147261
0.019910, -0.148971
0.019643, -0.150681
0.019376, -0.152390
0.019109, -0.154099
0.018841, -0.155807
0.018573, -0.157515
0.018305, -0.159222
0.018036, -0.160928
0.017767, -0.162635
0.017498, -0.164340
0.017228, -0.166045
0.016958, -0.167750
0.016688, -0.169454
0.016418, -0.171157
0.016147, -0.172859
0.015876, -0.174561
0.015605, -0.176263
0.015333, -0.177963
0.015061, -0.179663
0.014789, -0.181362
0.014517, -0.183061
0.014244, -0.184759
0.013971, -0.186456
0.013698, -0.188152
0.013425, -0.189848
0.013151, -0.191543
0.012877, -0.193237
0.012603, -0.194930
0.012328, -0.196622
0.012054, -0.198314
0.011779, -0.200005
0.011503, -0.201694
0.011228, -0.203383
0.010952, -0.205071
0.010676, -0.206759
0.010400, -0.208445
0.010124, -0.210130
0.009847, -0.211815
0.009570, -0.213498
0.009293, -0.215181
0.009016, -0.216862
0.008739, -0.218543
0.008461, -0.220222
0.008183, -0.221901
0.007905, -0.223578
0.007626, -0.225255
0.007348, -0.226930
0.007069, -0.228604
0.006790, -0.230278
0.006511, -0.231950
0.006231, -0.233621
0.005952, -0.235291
0.005672, -0.236960
0.005392, -0.238627
0.005112, -0.240294
0.004832, -0.241959
0.004551, -0.243623
0.004270, -0.245287
0.003989, -0.246948
0.003708, -0.248609
0.003427, -0.250268
0.003145, -0.251926
0.002864, -0.253583
0.002582, -0.255239
0.002300, -0.256893
0.002018, -0.258546
0.001736, -0.260198
0.001453, -0.261849
0.001170, -0.263498
0.000888, -0.265146
0.000605, -0.266792
0.000322, -0.268437
0.000038, -0.270081
-0.000245, -0.271724
-0.000529, -0.273365
-0.000812, -0.275004
-0.001096, -0.276643
-0.001380, -0.278280
-0.001665, -0.279915
-0.001949, -0.281549
-0.002233, -0.283181
-0.002518, -0.284813
-0.002803, -0.286442
-0.003088, -0.288070
-0.003373, -0.289697
-0.003658, -0.291322
-0.003943, -0.292946
-0.004228, -0.294568
