2.000000, 2.000000
4.000000, 2.000000
6.000000, 2.000000
8.000000, 2.000000
2.000000, 4.000000
4.000000, 4.000000
6.000000, 4.000000
8.000000, 4.000000
2.000000, 6.000000
4.000000, 6.000000
6.000000, 6.000000
8.000000, 6.000000
2.000000, 8.000000
4.000000, 8.000000
6.000000, 8.000000
8.000000, 8.000000
2.000000, 10.000000
4.000000, 10.000000
6.000000, 10.000000
8.000000, 10.000000

7.999988, 9.998000
2.001508, 0.001315
6.001184, 2.001612
3.999762, 9.998014
7.998673, 1.998503
6.000315, 7.998025
2.000726, 8.001864
5.998026, 9.999680
6.001985, 5.999759
2.001621, 5.998828
4.001967, 7.999639
6.001933, 3.999487
8.001896, 7.999365
7.999943, 5.998001
8.001779, 4.000913
3.999690, 6.001976
1.998101, 1.999375
1.998400, 3.998802
4.000097, 1.998002
3.999578, 3.998045

1.996203, 1.998751
2.003017, 0.002630
4.000194, 1.996005
6.003866, 3.998974
3.999525, 9.996028
8.003556, 4.001826
2.003245, 5.997656
2.001453, 8.003728
3.999380, 6.003952
5.996052, 9.999360
4.003934, 7.999278
7.999974, 9.996000
6.000630, 7.996050
6.003971, 5.999519
8.003790, 7.998731
7.999885, 5.996002
6.002368, 2.003224
7.997345, 1.997005
1.996801, 3.997603
3.999156, 3.996090

6.000945, 7.994075
2.002183, 8.005592
8.005683, 7.998096
4.005901, 7.998916
6.005956, 5.999278
2.004529, 0.003944
7.999824, 5.994002
2.004869, 5.996484
3.999070, 6.005928
6.003552, 2.004836
7.996015, 1.995508
3.999287, 9.994042
7.999959, 9.994000
6.005799, 3.998461
8.005331, 4.002739
5.994077, 9.999039
1.994308, 1.998126
4.000291, 1.994007
1.995204, 3.996405
3.998733, 3.994135

2.002913, 8.007456
2.006042, 0.005259
5.992103, 9.998719
4.007869, 7.998555
6.004736, 2.006448
6.007732, 3.997948
1.992413, 1.997501
7.994684, 1.994010
2.006496, 5.995312
7.999942, 9.992000
4.000388, 1.992009
6.007942, 5.999038
3.998761, 6.007904
8.007105, 4.003652
6.001260, 7.992100
7.999762, 5.992003
8.007573, 7.997461
3.999049, 9.992057
1.993608, 3.995207
3.998311, 3.992180

2.003646, 8.009320
6.009927, 5.998797
4.009836, 7.998194
6.001574, 7.990124
2.008124, 5.994140
8.009463, 7.996827
7.999699, 5.990004
3.998451, 6.009880
1.990521, 1.996877
6.005920, 2.008060
3.998812, 9.990071
2.007556, 0.006574
7.999924, 9.990000
4.000485, 1.990012
5.990128, 9.998399
7.993350, 1.992513
6.009665, 3.997434
1.992014, 3.994008
8.008877, 4.004565
3.997889, 3.990225

7.999903, 9.988000
2.004380, 8.011184
5.988154, 9.998079
4.011804, 7.997833
1.990422, 3.992810
6.011913, 5.998557
6.001889, 7.988149
2.009754, 5.992968
3.998574, 9.988085
7.999634, 5.988004
8.011350, 7.996192
3.998141, 6.011856
3.997467, 3.988270
2.009072, 0.007889
6.007104, 2.009672
7.992015, 1.991015
6.011598, 3.996921
8.010647, 4.005478
1.988630, 1.996252
4.000582, 1.988014

7.999882, 9.986000
2.005116, 8.013048
3.998337, 9.986099
2.010590, 0.009204
6.013532, 3.996408
4.013771, 7.997472
5.986179, 9.997759
6.008288, 2.011284
2.011385, 5.991796
8.012416, 4.006392
3.997830, 6.013833
7.990679, 1.989518
1.988831, 3.991611
6.002203, 7.986174
3.997045, 3.986315
6.013899, 5.998316
1.986740, 1.995627
8.013236, 7.995558
4.000679, 1.986016
7.999567, 5.986004

7.999859, 9.984000
3.998099, 9.984113
2.012110, 0.010519
6.009472, 2.012897
1.987242, 3.990413
7.989340, 1.988020
6.015885, 5.998076
2.013019, 5.990623
7.999498, 5.984005
3.997520, 6.015809
3.996623, 3.984359
5.984204, 9.997438
